UserId,ProductId,Rating,Timestamp,TimestampDT,TimeWeight,ProductMean
A0078719IR14X3NNUG0F,B001CE6T76,4.000000,1367798400,2013-05-06T00:00:00,0.919892,3.784810
A0078719IR14X3NNUG0F,B005Y6F4WO,5.000000,1367280000,2013-04-30T00:00:00,0.918807,4.602649
A0078719IR14X3NNUG0F,B0069FDR96,5.000000,1367193600,2013-04-29T00:00:00,0.918626,4.122762
A0078719IR14X3NNUG0F,B006L1DNWY,5.000000,1366416000,2013-04-20T00:00:00,0.916998,4.299065
A0078719IR14X3NNUG0F,B0083QNBCM,5.000000,1367798400,2013-05-06T00:00:00,0.919892,4.241379
A0078719IR14X3NNUG0F,B008RRX9CE,5.000000,1366416000,2013-04-20T00:00:00,0.916998,3.954545
A0078719IR14X3NNUG0F,B008SPOKIW,5.000000,1367452800,2013-05-02T00:00:00,0.919168,3.880952
A0078719IR14X3NNUG0F,B0098T3D5I,5.000000,1368835200,2013-05-18T00:00:00,0.922061,4.600000
A01198201H0E3GHV2Z17I,B002MZ8BK2,3.000000,1364688000,2013-03-31T00:00:00,0.913382,4.378788
A01198201H0E3GHV2Z17I,B0057US3O8,3.000000,1364688000,2013-03-31T00:00:00,0.913382,3.555556
A01198201H0E3GHV2Z17I,B005J5TIYK,5.000000,1364688000,2013-03-31T00:00:00,0.913382,4.722222
A01198201H0E3GHV2Z17I,B0069FDR96,3.000000,1397692800,2014-04-17T00:00:00,0.982459,4.122762
A01198201H0E3GHV2Z17I,B006IBM21K,5.000000,1351814400,2012-11-02T00:00:00,0.886438,4.750000
A01198201H0E3GHV2Z17I,B008U1Q4DI,5.000000,1364688000,2013-03-31T00:00:00,0.913382,4.451613
A01198201H0E3GHV2Z17I,B008Y9JRQM,4.000000,1397692800,2014-04-17T00:00:00,0.982459,4.666667
A02155413BVL8D0G7X6DN,B00117CH5M,3.000000,1367366400,2013-05-01T00:00:00,0.918987,4.578947
A02155413BVL8D0G7X6DN,B001DYLHJA,5.000000,1351123200,2012-10-25T00:00:00,0.884991,4.666667
A02155413BVL8D0G7X6DN,B001G2LWDK,5.000000,1354752000,2012-12-06T00:00:00,0.892586,4.272727
A02155413BVL8D0G7X6DN,B002787ACO,5.000000,1395964800,2014-03-28T00:00:00,0.978843,3.933333
A02155413BVL8D0G7X6DN,B003FO70Z6,5.000000,1367366400,2013-05-01T00:00:00,0.918987,4.444444
A02155413BVL8D0G7X6DN,B004MKNUAG,5.000000,1396051200,2014-03-29T00:00:00,0.979024,4.300000
A02155413BVL8D0G7X6DN,B0055MYJ0U,5.000000,1366588800,2013-04-22T00:00:00,0.917360,2.935484
A02155413BVL8D0G7X6DN,B005Z41P28,5.000000,1358380800,2013-01-17T00:00:00,0.900181,4.368421
A02155413BVL8D0G7X6DN,B006ZA0A5Y,5.000000,1396051200,2014-03-29T00:00:00,0.979024,4.111111
A02155413BVL8D0G7X6DN,B006ZEV036,5.000000,1395446400,2014-03-22T00:00:00,0.977758,4.800000
A02155413BVL8D0G7X6DN,B0089JVEPO,5.000000,1351123200,2012-10-25T00:00:00,0.884991,3.960000
A02849582PREZYNEI31CV,B007RT19V6,5.000000,1396224000,2014-03-31T00:00:00,0.979385,4.584906
A02849582PREZYNEI31CV,B007TL60IE,5.000000,1396224000,2014-03-31T00:00:00,0.979385,4.346154
A02849582PREZYNEI31CV,B0083QNBCM,5.000000,1396224000,2014-03-31T00:00:00,0.979385,4.241379
A02849582PREZYNEI31CV,B0087O4XKE,1.000000,1396224000,2014-03-31T00:00:00,0.979385,3.936709
A02849582PREZYNEI31CV,B00AZBSPQA,2.000000,1396224000,2014-03-31T00:00:00,0.979385,4.058140
A029527620Q3SK5XW16RR,B00028O7ZO,5.000000,1357516800,2013-01-07T00:00:00,0.898373,5.000000
A029527620Q3SK5XW16RR,B000VPPUEA,3.000000,1357689600,2013-01-09T00:00:00,0.898734,3.726257
A029527620Q3SK5XW16RR,B00142DXVG,5.000000,1358121600,2013-01-14T00:00:00,0.899638,3.863636
A029527620Q3SK5XW16RR,B0016BLWEU,4.000000,1358812800,2013-01-22T00:00:00,0.901085,4.571429
A029527620Q3SK5XW16RR,B001ET76EY,4.000000,1358121600,2013-01-14T00:00:00,0.899638,4.291139
A029527620Q3SK5XW16RR,B001OVQSJG,5.000000,1357689600,2013-01-09T00:00:00,0.898734,4.294118
A029527620Q3SK5XW16RR,B002VLEVCY,4.000000,1356134400,2012-12-22T00:00:00,0.895479,3.750000
A03236882LUP4ARMDDMXU,B0006HCE60,5.000000,1375228800,2013-07-31T00:00:00,0.935443,4.628571
A03236882LUP4ARMDDMXU,B000BIUGSM,2.000000,1383264000,2013-11-01T00:00:00,0.952260,3.142857
A03236882LUP4ARMDDMXU,B000EGMCFG,3.000000,1376092800,2013-08-10T00:00:00,0.937251,4.470588
A03236882LUP4ARMDDMXU,B0013TM9UQ,5.000000,1385683200,2013-11-29T00:00:00,0.957324,4.471074
A03236882LUP4ARMDDMXU,B001MA0QY2,5.000000,1372204800,2013-06-26T00:00:00,0.929114,4.277992
A03236882LUP4ARMDDMXU,B004ZD2M6I,2.000000,1384560000,2013-11-16T00:00:00,0.954973,4.147059
A03364251DGXSGA9PSR99,B000HRVC5I,5.000000,1376092800,2013-08-10T00:00:00,0.937251,4.576355
A03364251DGXSGA9PSR99,B00154MOEU,5.000000,1366243200,2013-04-18T00:00:00,0.916637,4.500000
A03364251DGXSGA9PSR99,B0016L3QDK,5.000000,1381363200,2013-10-10T00:00:00,0.948282,4.875000
A03364251DGXSGA9PSR99,B001FYZTEW,5.000000,1366243200,2013-04-18T00:00:00,0.916637,4.000000
A03364251DGXSGA9PSR99,B001G2GCO4,4.000000,1373932800,2013-07-16T00:00:00,0.932731,4.714286
A03364251DGXSGA9PSR99,B001G2L1O0,4.000000,1373932800,2013-07-16T00:00:00,0.932731,4.416667
A03364251DGXSGA9PSR99,B002QFGKUQ,3.000000,1377648000,2013-08-28T00:00:00,0.940506,3.903846
A03364251DGXSGA9PSR99,B003AJJTXM,5.000000,1377648000,2013-08-28T00:00:00,0.940506,4.000000
A03364251DGXSGA9PSR99,B003ZS4WJY,5.000000,1376092800,2013-08-10T00:00:00,0.937251,4.435897
A03364251DGXSGA9PSR99,B003ZS6OJK,4.000000,1373932800,2013-07-16T00:00:00,0.932731,4.666667
A03364251DGXSGA9PSR99,B004DM595C,4.000000,1356393600,2012-12-25T00:00:00,0.896022,4.000000
A03364251DGXSGA9PSR99,B004L8J15C,4.000000,1376092800,2013-08-10T00:00:00,0.937251,3.352941
A03364251DGXSGA9PSR99,B004OEO0E0,4.000000,1379376000,2013-09-17T00:00:00,0.944123,4.533333
A03364251DGXSGA9PSR99,B004QLOFTG,3.000000,1366243200,2013-04-18T00:00:00,0.916637,4.000000
A03364251DGXSGA9PSR99,B004Y3H7MS,5.000000,1376092800,2013-08-10T00:00:00,0.937251,3.529412
A03364251DGXSGA9PSR99,B004Z40048,1.000000,1376092800,2013-08-10T00:00:00,0.937251,3.431373
A03364251DGXSGA9PSR99,B004ZI6AQQ,3.000000,1373932800,2013-07-16T00:00:00,0.932731,3.500000
A03364251DGXSGA9PSR99,B0050WT2I4,4.000000,1391385600,2014-02-03T00:00:00,0.969259,4.600000
A03364251DGXSGA9PSR99,B005OMZW48,5.000000,1376092800,2013-08-10T00:00:00,0.937251,4.125000
A03364251DGXSGA9PSR99,B005OZJYUS,1.000000,1378771200,2013-09-10T00:00:00,0.942857,4.809524
A03364251DGXSGA9PSR99,B005V1A05S,4.000000,1375747200,2013-08-06T00:00:00,0.936528,4.625000
A03364251DGXSGA9PSR99,B005V1TL12,5.000000,1376092800,2013-08-10T00:00:00,0.937251,4.900000
A03364251DGXSGA9PSR99,B007M6EALK,3.000000,1379980800,2013-09-24T00:00:00,0.945389,3.600000
A03364251DGXSGA9PSR99,B007PY4QV8,3.000000,1373932800,2013-07-16T00:00:00,0.932731,3.744186
A03364251DGXSGA9PSR99,B008K1YYM6,4.000000,1376092800,2013-08-10T00:00:00,0.937251,4.588235
A03364251DGXSGA9PSR99,B0092DUN6M,3.000000,1373932800,2013-07-16T00:00:00,0.932731,4.222222
A03364251DGXSGA9PSR99,B0098TKSLU,4.000000,1376870400,2013-08-19T00:00:00,0.938879,4.900000
A03364251DGXSGA9PSR99,B009DUJCVQ,5.000000,1376092800,2013-08-10T00:00:00,0.937251,4.777778
A0388397363MZHRU6ALSX,B000142U9E,5.000000,1397520000,2014-04-15T00:00:00,0.982098,4.500000
A0388397363MZHRU6ALSX,B000EVKYQK,3.000000,1397520000,2014-04-15T00:00:00,0.982098,3.333333
A0388397363MZHRU6ALSX,B001CSNXLC,5.000000,1389830400,2014-01-16T00:00:00,0.966004,4.200000
A0388397363MZHRU6ALSX,B001N3FBZW,3.000000,1397520000,2014-04-15T00:00:00,0.982098,4.352941
A0388397363MZHRU6ALSX,B002KP1WIW,5.000000,1397520000,2014-04-15T00:00:00,0.982098,4.259259
A0388397363MZHRU6ALSX,B004C7OISC,4.000000,1397520000,2014-04-15T00:00:00,0.982098,3.363636
A0388397363MZHRU6ALSX,B00ARBCWYY,5.000000,1387756800,2013-12-23T00:00:00,0.961664,4.000000
A042274212BJJVOBS4Q85,B00028MLG6,5.000000,1376697600,2013-08-17T00:00:00,0.938517,4.885714
A042274212BJJVOBS4Q85,B000ELP5KA,4.000000,1385337600,2013-11-25T00:00:00,0.956600,4.643564
A042274212BJJVOBS4Q85,B0019LWU2K,5.000000,1385337600,2013-11-25T00:00:00,0.956600,4.467290
A042274212BJJVOBS4Q85,B0064EJ44O,5.000000,1396569600,2014-04-04T00:00:00,0.980108,4.454545
A042274212BJJVOBS4Q85,B008OPK8EQ,5.000000,1376697600,2013-08-17T00:00:00,0.938517,3.545455
A042274212BJJVOBS4Q85,B008QDUO68,5.000000,1354579200,2012-12-04T00:00:00,0.892224,5.000000
A04371222UWPCRS81JO2Z,B0018N0E4K,4.000000,1400630400,2014-05-21T00:00:00,0.988608,3.916667
A04371222UWPCRS81JO2Z,B001MHMGDY,4.000000,1400630400,2014-05-21T00:00:00,0.988608,4.666667
A04371222UWPCRS81JO2Z,B001MHNQYW,4.000000,1400630400,2014-05-21T00:00:00,0.988608,3.333333
A04371222UWPCRS81JO2Z,B0056FL4FY,4.000000,1400630400,2014-05-21T00:00:00,0.988608,3.363636
A04371222UWPCRS81JO2Z,B00A0MB6Q0,3.000000,1400630400,2014-05-21T00:00:00,0.988608,3.833333
A04371222UWPCRS81JO2Z,B00A20OQYE,4.000000,1400630400,2014-05-21T00:00:00,0.988608,4.400000
A04371222UWPCRS81JO2Z,B00CAENJZC,5.000000,1400630400,2014-05-21T00:00:00,0.988608,3.600000
A04371222UWPCRS81JO2Z,B00CXN66M8,5.000000,1400630400,2014-05-21T00:00:00,0.988608,3.272727
A04371222UWPCRS81JO2Z,B00GXE7JP6,5.000000,1400630400,2014-05-21T00:00:00,0.988608,4.800000
A0459829SI5B5WIOZZHX,B002LL57Z4,3.000000,1364169600,2013-03-25T00:00:00,0.912297,3.700000
A0459829SI5B5WIOZZHX,B002MSN3QQ,5.000000,1386547200,2013-12-09T00:00:00,0.959132,4.536842
A0459829SI5B5WIOZZHX,B0030MNNFO,5.000000,1386547200,2013-12-09T00:00:00,0.959132,4.833333
A0459829SI5B5WIOZZHX,B003O4BWV0,5.000000,1368403200,2013-05-13T00:00:00,0.921157,4.558824
A0459829SI5B5WIOZZHX,B004BC9T9G,5.000000,1364169600,2013-03-25T00:00:00,0.912297,4.000000
A0459829SI5B5WIOZZHX,B004IQA3TU,5.000000,1367452800,2013-05-02T00:00:00,0.919168,4.200000
A0508779FEO1DUNOSQNX,B00008MOQN,5.000000,1374537600,2013-07-23T00:00:00,0.933996,3.977778
A0508779FEO1DUNOSQNX,B000L596FE,5.000000,1403568000,2014-06-24T00:00:00,0.994756,4.541284
A0508779FEO1DUNOSQNX,B001CJVP02,5.000000,1375660800,2013-08-05T00:00:00,0.936347,4.666667
A0508779FEO1DUNOSQNX,B005EIIAPA,5.000000,1375660800,2013-08-05T00:00:00,0.936347,4.176471
A0508779FEO1DUNOSQNX,B0094G3M6A,5.000000,1375660800,2013-08-05T00:00:00,0.936347,4.173077
A05306962T0DL4FS2RA7L,B0007CXX82,5.000000,1373414400,2013-07-10T00:00:00,0.931646,4.400000
A05306962T0DL4FS2RA7L,B000TKH6G2,5.000000,1373414400,2013-07-10T00:00:00,0.931646,4.102564
A05306962T0DL4FS2RA7L,B000ZLVUYO,5.000000,1373414400,2013-07-10T00:00:00,0.931646,4.325000
A05306962T0DL4FS2RA7L,B004GNMP0U,5.000000,1373414400,2013-07-10T00:00:00,0.931646,4.250000
A05306962T0DL4FS2RA7L,B006BZSSA2,5.000000,1373414400,2013-07-10T00:00:00,0.931646,3.000000
A059547920Q3LZVFHLPI3,B000052WYD,5.000000,1383523200,2013-11-04T00:00:00,0.952803,3.680000
A059547920Q3LZVFHLPI3,B003Q332Y4,4.000000,1372118400,2013-06-25T00:00:00,0.928933,4.611111
A059547920Q3LZVFHLPI3,B004DIXYWG,5.000000,1383523200,2013-11-04T00:00:00,0.952803,4.212644
A059547920Q3LZVFHLPI3,B0069FDR96,5.000000,1372118400,2013-06-25T00:00:00,0.928933,4.122762
A059547920Q3LZVFHLPI3,B007HPG4UQ,3.000000,1383523200,2013-11-04T00:00:00,0.952803,3.812500
A059547920Q3LZVFHLPI3,B008JVZMDM,5.000000,1383523200,2013-11-04T00:00:00,0.952803,4.107143
A059547920Q3LZVFHLPI3,B008YI2U12,4.000000,1383523200,2013-11-04T00:00:00,0.952803,4.166667
A059547920Q3LZVFHLPI3,B00A51LI1O,4.000000,1383523200,2013-11-04T00:00:00,0.952803,3.668539
A059547920Q3LZVFHLPI3,B00D0NP5E0,5.000000,1372118400,2013-06-25T00:00:00,0.928933,4.625000
A0614215ICIJ7IVV472R,B005NOPAAS,5.000000,1358812800,2013-01-22T00:00:00,0.901085,4.250000
A0614215ICIJ7IVV472R,B006Z8AP6K,5.000000,1358812800,2013-01-22T00:00:00,0.901085,4.333333
A0614215ICIJ7IVV472R,B006Z8B5HS,5.000000,1358812800,2013-01-22T00:00:00,0.901085,4.258065
A0614215ICIJ7IVV472R,B0091W3622,5.000000,1358812800,2013-01-22T00:00:00,0.901085,5.000000
A0614215ICIJ7IVV472R,B009B7E450,2.000000,1358812800,2013-01-22T00:00:00,0.901085,4.000000
A06298653TJ91G7R7MD6R,B0000531II,5.000000,1383264000,2013-11-01T00:00:00,0.952260,4.666667
A06298653TJ91G7R7MD6R,B000RRKCVS,5.000000,1363824000,2013-03-21T00:00:00,0.911573,3.972973
A06298653TJ91G7R7MD6R,B003FBRVAS,2.000000,1383264000,2013-11-01T00:00:00,0.952260,3.777778
A06298653TJ91G7R7MD6R,B004KEWXQQ,5.000000,1383264000,2013-11-01T00:00:00,0.952260,4.555556
A06298653TJ91G7R7MD6R,B004X1QECA,5.000000,1383264000,2013-11-01T00:00:00,0.952260,4.214286
A0647567NOSE5H95OBQ2,B00027D0DU,3.000000,1369872000,2013-05-30T00:00:00,0.924231,4.561404
A0647567NOSE5H95OBQ2,B003RD1MV8,5.000000,1355616000,2012-12-16T00:00:00,0.894394,3.625000
A0647567NOSE5H95OBQ2,B0045WDQFA,5.000000,1369872000,2013-05-30T00:00:00,0.924231,4.565217
A0647567NOSE5H95OBQ2,B004INUWX0,5.000000,1355616000,2012-12-16T00:00:00,0.894394,3.600000
A0647567NOSE5H95OBQ2,B004TTXMQ2,4.000000,1369872000,2013-05-30T00:00:00,0.924231,3.615385
A06586901ZOUBJS3R268N,B000QUM5LG,5.000000,1378944000,2013-09-12T00:00:00,0.943219,4.534884
A06586901ZOUBJS3R268N,B001UE60E0,5.000000,1360713600,2013-02-13T00:00:00,0.905063,4.500000
A06586901ZOUBJS3R268N,B002B9DWBC,5.000000,1378944000,2013-09-12T00:00:00,0.943219,3.841270
A06586901ZOUBJS3R268N,B002HZAZEM,3.000000,1378944000,2013-09-12T00:00:00,0.943219,3.888889
A06586901ZOUBJS3R268N,B007GM1CBQ,3.000000,1378944000,2013-09-12T00:00:00,0.943219,4.266667
A0733801U845JJGV4H8V,B00016XJ4M,4.000000,1362009600,2013-02-28T00:00:00,0.907776,4.485981
A0733801U845JJGV4H8V,B00016XJ7O,3.000000,1362009600,2013-02-28T00:00:00,0.907776,4.000000
A0733801U845JJGV4H8V,B000PIMUR8,5.000000,1362009600,2013-02-28T00:00:00,0.907776,4.666667
A0733801U845JJGV4H8V,B000PP15L8,4.000000,1362009600,2013-02-28T00:00:00,0.907776,4.344828
A0733801U845JJGV4H8V,B001BR97A0,4.000000,1362009600,2013-02-28T00:00:00,0.907776,4.375000
A07420391OVT9BFTVMUOI,B001KMR9WY,5.000000,1381190400,2013-10-08T00:00:00,0.947920,5.000000
A07420391OVT9BFTVMUOI,B004GTKXGC,5.000000,1381190400,2013-10-08T00:00:00,0.947920,3.833333
A07420391OVT9BFTVMUOI,B0069SC0OQ,5.000000,1381190400,2013-10-08T00:00:00,0.947920,4.577778
A07420391OVT9BFTVMUOI,B00AK0W10M,4.000000,1388534400,2014-01-01T00:00:00,0.963291,4.600000
A07420391OVT9BFTVMUOI,B00ANIQPZ8,5.000000,1398988800,2014-05-02T00:00:00,0.985172,4.857143
A08409921GVN7C8RD97CV,B000GHF3JA,5.000000,1394496000,2014-03-11T00:00:00,0.975769,4.285714
A08409921GVN7C8RD97CV,B002KFOX38,1.000000,1394496000,2014-03-11T00:00:00,0.975769,3.222222
A08409921GVN7C8RD97CV,B002KFR628,5.000000,1394496000,2014-03-11T00:00:00,0.975769,3.937500
A08409921GVN7C8RD97CV,B004X9BSIC,3.000000,1394496000,2014-03-11T00:00:00,0.975769,4.062500
A08409921GVN7C8RD97CV,B008B3081Y,2.000000,1405296000,2014-07-14T00:00:00,0.998373,3.875000
A0864963DOAY7LXGS5I6,B000052WYN,5.000000,1394755200,2014-03-14T00:00:00,0.976311,3.838710
A0864963DOAY7LXGS5I6,B002PBEAYE,5.000000,1381104000,2013-10-07T00:00:00,0.947740,3.812500
A0864963DOAY7LXGS5I6,B00340UTWC,4.000000,1357862400,2013-01-11T00:00:00,0.899096,4.500000
A0864963DOAY7LXGS5I6,B003H8180I,5.000000,1381104000,2013-10-07T00:00:00,0.947740,3.318841
A0864963DOAY7LXGS5I6,B007Q22HMY,5.000000,1395273600,2014-03-20T00:00:00,0.977396,4.543210
A0864963DOAY7LXGS5I6,B0084A5PSK,5.000000,1381104000,2013-10-07T00:00:00,0.947740,3.728571
A090214335ZYBWI945UJI,B002ZQ9COM,5.000000,1394496000,2014-03-11T00:00:00,0.975769,4.307692
A090214335ZYBWI945UJI,B0030HMQTS,5.000000,1394496000,2014-03-11T00:00:00,0.975769,4.352000
A090214335ZYBWI945UJI,B006GQ9G34,5.000000,1394496000,2014-03-11T00:00:00,0.975769,3.800000
A090214335ZYBWI945UJI,B00BPJ139C,1.000000,1394150400,2014-03-07T00:00:00,0.975045,4.555556
A090214335ZYBWI945UJI,B00DR8UXD6,5.000000,1394496000,2014-03-11T00:00:00,0.975769,5.000000
A0908131Z7BWYSMRQ16T,B000142MGA,5.000000,1352764800,2012-11-13T00:00:00,0.888427,4.714286
A0908131Z7BWYSMRQ16T,B000142TU4,3.000000,1357603200,2013-01-08T00:00:00,0.898553,4.300000
A0908131Z7BWYSMRQ16T,B0018OWHQM,5.000000,1373500800,2013-07-11T00:00:00,0.931826,4.111111
A0908131Z7BWYSMRQ16T,B00283O7LK,5.000000,1357603200,2013-01-08T00:00:00,0.898553,4.676471
A0908131Z7BWYSMRQ16T,B005UBN2AO,4.000000,1373500800,2013-07-11T00:00:00,0.931826,3.669492
A0908131Z7BWYSMRQ16T,B0060GFV3Y,5.000000,1357603200,2013-01-08T00:00:00,0.898553,5.000000
A0908131Z7BWYSMRQ16T,B0069FDR96,3.000000,1373500800,2013-07-11T00:00:00,0.931826,4.122762
A0908131Z7BWYSMRQ16T,B007BLN17K,1.000000,1357603200,2013-01-08T00:00:00,0.898553,3.937705
A0908131Z7BWYSMRQ16T,B008NDVHTY,5.000000,1353024000,2012-11-16T00:00:00,0.888969,4.363636
A0908131Z7BWYSMRQ16T,B00A3HR7BA,3.000000,1357603200,2013-01-08T00:00:00,0.898553,3.833333
A0908131Z7BWYSMRQ16T,B00ARX9X6M,5.000000,1373500800,2013-07-11T00:00:00,0.931826,4.666667
A09149312G3TQJJF59GC8,B0043OYFKU,5.000000,1395878400,2014-03-27T00:00:00,0.978662,4.287841
A09149312G3TQJJF59GC8,B005TKZS76,2.000000,1395878400,2014-03-27T00:00:00,0.978662,4.479167
A09149312G3TQJJF59GC8,B009WI2EZ0,2.000000,1395878400,2014-03-27T00:00:00,0.978662,3.800000
A09149312G3TQJJF59GC8,B00B4YVU4G,1.000000,1395878400,2014-03-27T00:00:00,0.978662,3.820513
A09149312G3TQJJF59GC8,B00BMW24TU,3.000000,1395878400,2014-03-27T00:00:00,0.978662,4.066667
A09386383518NVR7RSA4F,B000NOLZDY,5.000000,1395014400,2014-03-17T00:00:00,0.976854,4.384615
A09386383518NVR7RSA4F,B001AVWSLW,4.000000,1395014400,2014-03-17T00:00:00,0.976854,4.166667
A09386383518NVR7RSA4F,B002B4EFCC,5.000000,1395014400,2014-03-17T00:00:00,0.976854,4.078947
A09386383518NVR7RSA4F,B002LB75AO,5.000000,1384387200,2013-11-14T00:00:00,0.954611,4.466667
A09386383518NVR7RSA4F,B006LRRQK8,5.000000,1395014400,2014-03-17T00:00:00,0.976854,4.826087
A09386383518NVR7RSA4F,B008GOR6O0,4.000000,1395014400,2014-03-17T00:00:00,0.976854,3.707692
A09386383518NVR7RSA4F,B00AZRGH64,5.000000,1395014400,2014-03-17T00:00:00,0.976854,4.285714
A099766128UI0NCS98N1E,B00008MOQE,5.000000,1389571200,2014-01-13T00:00:00,0.965461,3.913043
A099766128UI0NCS98N1E,B0001TOH8G,5.000000,1389571200,2014-01-13T00:00:00,0.965461,4.133333
A099766128UI0NCS98N1E,B0007W1R58,5.000000,1375833600,2013-08-07T00:00:00,0.936709,4.427273
A099766128UI0NCS98N1E,B0012UEJ1S,5.000000,1372032000,2013-06-24T00:00:00,0.928752,3.793103
A099766128UI0NCS98N1E,B001YTD3G4,5.000000,1402876800,2014-06-16T00:00:00,0.993309,4.750000
A099766128UI0NCS98N1E,B003OIPJZ6,1.000000,1386288000,2013-12-06T00:00:00,0.958590,3.736842
A099766128UI0NCS98N1E,B003RF82UK,5.000000,1401753600,2014-06-03T00:00:00,0.990958,4.138298
A099766128UI0NCS98N1E,B0048KSGZO,5.000000,1364256000,2013-03-26T00:00:00,0.912477,4.358209
A099766128UI0NCS98N1E,B004AGM47C,5.000000,1371254400,2013-06-15T00:00:00,0.927125,4.833333
A099766128UI0NCS98N1E,B004BCX8B6,4.000000,1364256000,2013-03-26T00:00:00,0.912477,4.214286
A099766128UI0NCS98N1E,B004DIUWAI,5.000000,1386288000,2013-12-06T00:00:00,0.958590,4.040816
A099766128UI0NCS98N1E,B005BDO4TY,5.000000,1402876800,2014-06-16T00:00:00,0.993309,4.750000
A099766128UI0NCS98N1E,B005OU2Y1E,5.000000,1368489600,2013-05-14T00:00:00,0.921338,4.666667
A099766128UI0NCS98N1E,B006OHM542,5.000000,1386288000,2013-12-06T00:00:00,0.958590,3.666667
A099766128UI0NCS98N1E,B008CEDY5O,5.000000,1386288000,2013-12-06T00:00:00,0.958590,4.037037
A099766128UI0NCS98N1E,B009YVCSYM,1.000000,1386288000,2013-12-06T00:00:00,0.958590,3.538462
A100E9O4Z9BP4Q,B000O3OZD6,5.000000,1381449600,2013-10-11T00:00:00,0.948463,4.714286
A100E9O4Z9BP4Q,B002QFGKUQ,1.000000,1381449600,2013-10-11T00:00:00,0.948463,3.903846
A100E9O4Z9BP4Q,B002QI1F8A,5.000000,1381449600,2013-10-11T00:00:00,0.948463,4.374233
A100E9O4Z9BP4Q,B003SRBYP2,5.000000,1373414400,2013-07-10T00:00:00,0.931646,4.666667
A100E9O4Z9BP4Q,B005FYJB92,5.000000,1381449600,2013-10-11T00:00:00,0.948463,3.939024
A100E9O4Z9BP4Q,B007152I9S,5.000000,1367971200,2013-05-08T00:00:00,0.920253,4.375000
A100E9O4Z9BP4Q,B007ONF4OI,4.000000,1381449600,2013-10-11T00:00:00,0.948463,3.750000
A100L918633LUO,B0006Q3O3S,5.000000,1380240000,2013-09-27T00:00:00,0.945931,4.500000
A100L918633LUO,B000TMM2PU,5.000000,1380067200,2013-09-25T00:00:00,0.945570,3.600000
A100L918633LUO,B001ET7JB4,5.000000,1380067200,2013-09-25T00:00:00,0.945570,4.166667
A100L918633LUO,B00420M64W,5.000000,1380240000,2013-09-27T00:00:00,0.945931,4.192308
A100L918633LUO,B004HCI9JQ,5.000000,1380672000,2013-10-02T00:00:00,0.946835,4.700000
A100L918633LUO,B007E62538,5.000000,1393804800,2014-03-03T00:00:00,0.974322,4.875000
A100L918633LUO,B008ZHP9W4,5.000000,1380067200,2013-09-25T00:00:00,0.945570,4.571429
A100L918633LUO,B00AM8923G,1.000000,1380067200,2013-09-25T00:00:00,0.945570,2.840000
